Car_ID,Brand,Model,Year,Fuel_Type,Transmission,KM_Driven,Owner,Engine_CC,Mileage_KMPL,Max_Power_BHP,Seats,Seller_Type,Selling_Price_IDR,Vehicle_Age,KM_Per_Year
CAR00236,Volkswagen,Virtus,2023,Petrol,Automatic,36765,3,1498,19.5,125,5,Dealer,214498220,2,12255
CAR00237,Kia,Sonet,2025,Diesel,Manual,13870,1,1197,21.3,77,5,Individual,223227010,0,13870
CAR00238,Toyota,Urban Cruiser,2014,Petrol,Automatic,139338,1,1462,17.1,87,5,Individual,47970250,11,11611.5
CAR00239,Honda,WR-V,2018,Petrol,Manual,145684,1,1498,19.8,76,7,Dealer,58247730,7,18210.5
CAR00240,Kia,Carens,2020,Petrol,Automatic,53012,1,1497,8,109,7,Dealer,166698210,5,8835.33
CAR00241,Hyundai,Venue,2022,Petrol,Automatic,60571,1,1197,15.6,71,5,Individual,138851430,3,15142.75
CAR00242,Mahindra,Bolero,2021,Petrol,Manual,37369,2,1493,17.6,96,7,Individual,108359280,4,7473.8
CAR00243,Maruti,Celerio,2020,Diesel,Manual,97177,1,998,20.8,45,5,Individual,49847640,5,16196.17
CAR00244,Kia,Carens,2017,CNG,Manual,132472,2,1497,23.9,103,7,Dealer,90596940,8,14719.11
CAR00245,Kia,Sonet,2015,Diesel,Automatic,108575,1,1197,18.5,60,5,Dealer,61777740,10,9870.45
CAR00246,Maruti,Baleno,2019,Diesel,Manual,61594,1,1197,18.1,57,5,Individual,62562630,6,8799.14
CAR00247,Volkswagen,Taigun,2017,Diesel,Automatic,71131,2,1498,21.9,110,5,Individual,88805050,8,7903.44
CAR00248,Toyota,Urban Cruiser,2020,Diesel,Manual,70618,2,1462,22.8,67,5,Individual,114104500,5,11769.67
CAR00249,Volkswagen,Virtus,2023,Petrol,Manual,46171,1,1498,19.7,97,7,Individual,214749020,2,15390.33
CAR00250,Maruti,Dzire,2020,Diesel,Manual,76023,1,1197,18.8,45,5,Dealer,75908420,5,12670.5
CAR00251,Hyundai,i20,2020,CNG,Automatic,96781,1,1197,28.6,67,5,Dealer,87044320,5,16130.17
CAR00252,Toyota,Fortuner,2014,Petrol,Manual,105992,1,2755,17.7,230,7,Individual,179499650,11,8832.67
CAR00253,Hyundai,Verna,2021,CNG,Manual,29180,3,1497,21.6,81,5,Individual,96968590,4,5836
CAR00254,Honda,Jazz,2019,CNG,Manual,150968,1,1199,25.9,55,5,Individual,58250770,6,21566.86
CAR00255,Kia,Sonet,2015,Petrol,Automatic,149558,1,1197,22.1,76,5,Dealer,55786850,10,13596.18
CAR00256,Hyundai,Venue,2016,CNG,Automatic,128219,2,1197,23.1,80,5,Individual,51544340,9,12821.9
CAR00257,Kia,Seltos,2023,Petrol,Manual,33731,1,1497,14.8,104,5,Individual,188681590,2,11243.67
CAR00258,Hyundai,Creta,2025,Petrol,Manual,7243,2,1497,17.8,101,5,Dealer,228007980,0,7243
CAR00259,Hyundai,Verna,2020,Petrol,Manual,69148,1,1497,19.1,76,5,Individual,95298110,5,11524.67
CAR00260,Mahindra,XUV700,2025,Diesel,Manual,17155,1,1997,25.2,163,7,Dealer,370701780,0,17155
CAR00261,Volkswagen,Virtus,2016,Petrol,Automatic,103109,1,1498,26.3,97,5,Individual,78586280,9,10310.9
CAR00262,Hyundai,i20,2017,CNG,Manual,138181,1,1197,19.2,61,5,Individual,57652460,8,15353.44
CAR00263,Tata,Harrier,2025,Petrol,Manual,20376,2,1956,20.1,132,5,Dealer,343165840,0,20376
CAR00264,Skoda,Kushaq,2016,Petrol,Automatic,140710,1,1498,15.1,126,5,Dealer,79885310,9,14071
CAR00265,Skoda,Octavia,2021,Diesel,Manual,76075,1,1984,18.9,161,5,Dealer,292713430,4,15215
CAR00266,Mahindra,Bolero,2016,Petrol,Manual,123913,1,1493,14.9,65,5,Individual,57597930,9,12391.3
CAR00267,Toyota,Glanza,2017,Diesel,Manual,47183,1,1197,24.3,62,5,Individual,63311040,8,5242.56
CAR00268,Honda,Jazz,2019,Petrol,Manual,66189,1,1199,18.2,69,5,Individual,63597940,6,9455.57
CAR00269,Kia,Carens,2018,Electric,Manual,151904,1,1497,23.4,116,7,Individual,86273300,7,18988
CAR00270,Mahindra,Scorpio,2024,Diesel,Manual,21547,1,2179,19.4,126,5,Individual,292167560,1,10773.5
CAR00271,Tata,Punch,2025,Petrol,Manual,23262,2,1199,18.6,69,5,Individual,120764000,0,23262
CAR00272,Maruti,Dzire,2020,Petrol,Manual,87107,1,1197,18.7,45,5,Individual,62097510,5,14517.83
CAR00273,Hyundai,Creta,2020,Petrol,Automatic,55883,1,1497,15.4,111,5,Individual,139253660,5,9313.83
CAR00274,Skoda,Kushaq,2014,Electric,Manual,89866,1,1498,17.4,101,5,Individual,49638260,11,7488.83
CAR00275,Toyota,Glanza,2016,Diesel,Manual,126155,2,1197,15.3,64,5,Individual,44754880,9,12615.5
CAR00276,Toyota,Innova,2014,Petrol,Manual,192469,1,2393,12.7,158,5,Dealer,79841230,11,16039.08
CAR00277,Toyota,Innova,2024,Petrol,Manual,25081,1,2393,18.1,143,5,Dealer,329640310,1,12540.5
CAR00278,Volkswagen,Virtus,2016,CNG,Manual,129181,1,1498,18.6,106,5,Individual,88890740,9,12918.1
CAR00279,Maruti,Wagon R,2018,Petrol,Manual,49253,1,1197,20.4,45,7,Individual,46770970,7,6156.62
CAR00280,Maruti,Baleno,2024,Diesel,Automatic,21531,1,1197,20,68,7,Dealer,163621540,1,10765.5
CAR00281,Tata,Tiago,2022,Diesel,Manual,25672,1,1199,13.8,48,5,Individual,75114410,3,6418
CAR00282,Toyota,Glanza,2021,Petrol,Automatic,66099,2,1197,16.3,61,5,Dealer,90533480,4,13219.8
CAR00283,Kia,Carens,2014,Petrol,Manual,114338,1,1497,11.1,125,5,Individual,67969650,11,9528.17
CAR00284,Toyota,Urban Cruiser,2020,Petrol,Manual,98644,3,1462,14.1,69,7,Dealer,83414940,5,16440.67
CAR00285,Toyota,Urban Cruiser,2020,Petrol,Manual,61054,1,1462,16,71,5,Individual,98150010,5,10175.67
CAR00286,Skoda,Slavia,2017,Electric,Manual,86717,1,1498,19.7,118,5,Dealer,103984340,8,9635.22
CAR00287,Hyundai,Creta,2022,Diesel,Automatic,26694,1,1497,25,120,5,Individual,177478050,3,6673.5
CAR00288,Mahindra,Bolero,2025,CNG,Automatic,22557,1,1493,23.2,74,5,Individual,183315230,0,22557
CAR00289,Mahindra,XUV700,2017,Diesel,Automatic,122792,2,1997,18.3,162,5,Individual,104497340,8,13643.56
CAR00290,Toyota,Fortuner,2017,Petrol,Manual,139138,1,2755,21.8,195,7,Individual,218265350,8,15459.78
CAR00291,Renault,Triber,2017,Diesel,Manual,135878,2,999,16.4,69,5,Dealer,43191750,8,15097.56
CAR00292,Tata,Safari,2024,Petrol,Manual,30849,1,1956,16.5,121,5,Individual,286790180,1,15424.5
CAR00293,Skoda,Kushaq,2014,Petrol,Manual,159616,1,1498,20.1,98,5,Individual,54438800,11,13301.33
CAR00294,Honda,Jazz,2024,Petrol,Manual,34450,1,1199,14.2,61,5,Individual,134325250,1,17225
CAR00295,Mahindra,Bolero,2023,Diesel,Manual,41099,1,1493,21.4,67,5,Individual,132866620,2,13699.67
CAR00296,Mahindra,Thar,2019,Diesel,Manual,48011,1,1997,20.2,84,5,Dealer,113186610,6,6858.71
CAR00297,Renault,Kwid,2021,Petrol,Automatic,38406,2,999,19.3,45,5,Dealer,66000300,4,7681.2
CAR00298,Toyota,Glanza,2024,CNG,Manual,19528,1,1197,26.4,60,5,Individual,121765870,1,9764
CAR00299,Tata,Punch,2023,Petrol,Manual,45039,1,1199,18.9,71,5,Individual,112391840,2,15013
CAR00300,Maruti,Ertiga,2017,Petrol,Manual,153320,2,1462,17.9,91,5,Dealer,63747660,8,17035.56
CAR00301,Honda,City,2014,Petrol,Automatic,176178,1,1498,13,84,5,Individual,42887560,11,14681.5
CAR00302,Renault,Triber,2021,Diesel,Manual,51541,2,999,19.9,61,5,Dealer,88513400,4,10308.2
CAR00303,Maruti,Baleno,2015,Petrol,Manual,159375,1,1197,16.1,62,5,Individual,32983240,10,14488.64
CAR00304,Renault,Duster,2015,Petrol,Manual,135801,2,1498,17.1,82,5,Individual,49437240,10,12345.55
CAR00305,Mahindra,XUV700,2025,Petrol,Manual,21350,1,1997,16.1,156,5,Individual,375931720,0,21350
CAR00306,Hyundai,Verna,2019,Diesel,Manual,58781,3,1497,20.8,78,5,Individual,83190550,6,8397.29
CAR00307,Honda,Amaze,2021,Diesel,Automatic,74443,1,1199,16.3,57,7,Dealer,80099630,4,14888.6
CAR00308,Mahindra,Thar,2016,Petrol,Automatic,73254,2,1997,18.1,127,5,Individual,109956420,9,7325.4
CAR00309,Honda,City,2015,CNG,Automatic,118574,1,1498,17.9,66,5,Dealer,71473630,10,10779.45
CAR00310,Hyundai,Venue,2014,Petrol,Manual,180173,2,1197,12.1,74,5,Individual,34150790,11,15014.42
CAR00311,Kia,Carens,2018,Petrol,Automatic,76676,2,1497,16.5,110,5,Dealer,121397650,7,9584.5
CAR00312,Kia,Carens,2014,Diesel,Manual,148215,2,1497,20.7,79,5,Individual,62457180,11,12351.25
CAR00313,Hyundai,Creta,2019,Diesel,Manual,89730,1,1497,17,110,5,Individual,138114610,6,12818.57
CAR00314,Tata,Altroz,2017,Petrol,Manual,121362,1,1199,17.9,68,5,Individual,53862720,8,13484.67
CAR00315,Tata,Altroz,2020,Diesel,Manual,61943,2,1199,18.2,45,5,Individual,75751290,5,10323.83
CAR00316,Kia,Sonet,2021,Petrol,Manual,59618,1,1197,14.4,70,5,Individual,109256840,4,11923.6
CAR00317,Volkswagen,Taigun,2017,Diesel,Automatic,98590,1,1498,21,100,5,Individual,104528690,8,10954.44
CAR00318,Volkswagen,Polo,2019,Diesel,Automatic,63354,1,999,17.3,50,5,Individual,80546890,6,9050.57
CAR00319,Skoda,Octavia,2014,Electric,Manual,78986,1,1984,23.6,158,5,Individual,117832680,11,6582.17
CAR00320,Volkswagen,Polo,2017,Petrol,Manual,135552,1,999,13.1,52,5,Individual,51064780,8,15061.33
CAR00321,Honda,Amaze,2025,Diesel,Manual,24033,1,1199,19.7,60,5,Dealer,118623460,0,24033
CAR00322,Hyundai,i10,2025,Diesel,Manual,17063,1,1197,21.2,45,5,Dealer,104502660,0,17063
CAR00323,Kia,Carens,2019,Petrol,Manual,94294,1,1497,18.6,112,5,Dealer,136190290,6,13470.57
CAR00324,Skoda,Kushaq,2025,Petrol,Manual,16741,2,1498,20.2,93,5,Dealer,269507400,0,16741
CAR00325,Skoda,Octavia,2020,Electric,Manual,16304,1,1984,24.4,193,5,Dealer,284930650,5,2717.33
CAR00326,Tata,Altroz,2015,Petrol,Automatic,116805,2,1199,18.4,64,5,Individual,45497970,10,10618.64
CAR00327,Tata,Harrier,2024,Diesel,Automatic,22135,1,1956,21.8,78,5,Individual,287199250,1,11067.5
CAR00328,Maruti,Baleno,2018,Petrol,Manual,104651,1,1197,16.4,65,5,Individual,50000970,7,13081.38
CAR00329,Hyundai,Creta,2021,Diesel,Automatic,89068,1,1497,20.9,100,5,Individual,151593020,4,17813.6
CAR00330,Mahindra,Scorpio,2021,Petrol,Manual,39270,1,2179,17.6,129,5,Dealer,209580640,4,7854
CAR00331,Mahindra,Scorpio,2017,Electric,Manual,83956,1,2179,28.1,98,5,Dealer,138758520,8,9328.44
CAR00332,Honda,WR-V,2022,Diesel,Manual,34206,1,1498,20.1,80,7,Individual,115866370,3,8551.5
CAR00333,Honda,Amaze,2020,Petrol,Manual,84332,1,1199,13.6,58,5,Dealer,76188670,5,14055.33
CAR00334,Renault,Triber,2018,Diesel,Manual,91083,1,999,20.1,65,5,Dealer,66553010,7,11385.38
CAR00335,Toyota,Glanza,2017,Diesel,Manual,81218,1,1197,16.4,49,5,Individual,61405150,8,9024.22
CAR00336,Renault,Kwid,2022,Petrol,Manual,62831,2,999,19.7,45,7,Individual,64750290,3,15707.75
CAR00337,Skoda,Slavia,2016,Petrol,Automatic,215073,1,1498,19.7,112,5,Dealer,60772450,9,21507.3
CAR00338,Honda,Jazz,2015,Diesel,Manual,163708,1,1199,17.5,58,5,Dealer,41661110,10,14882.55
CAR00339,Tata,Altroz,2024,Diesel,Manual,22111,1,1199,16.2,50,5,Individual,128455960,1,11055.5
CAR00340,Skoda,Kushaq,2017,Petrol,Automatic,95028,2,1498,17.9,104,5,Individual,105814420,8,10558.67
CAR00341,Kia,Seltos,2021,CNG,Manual,61559,1,1497,18.3,86,5,Dealer,175851650,4,12311.8
CAR00342,Tata,Harrier,2022,Petrol,Manual,43647,1,1956,15,115,5,Dealer,178726160,3,10911.75
CAR00343,Kia,Sonet,2024,Petrol,Automatic,47512,2,1197,16,84,5,Individual,171825740,1,23756
CAR00344,Mahindra,Scorpio,2021,Diesel,Manual,91739,1,2179,21.2,127,5,Dealer,179693640,4,18347.8
CAR00345,Skoda,Kushaq,2022,Petrol,Manual,39246,2,1498,13,104,5,Individual,156374560,3,9811.5
CAR00346,Tata,Altroz,2024,Petrol,Manual,36293,1,1199,15.2,51,7,Dealer,125880700,1,18146.5
CAR00347,Skoda,Kushaq,2025,Petrol,Manual,38689,2,1498,24.7,104,5,Dealer,212464080,0,38689
CAR00348,Skoda,Kushaq,2014,Petrol,Automatic,139402,1,1498,23.4,103,5,Dealer,76819850,11,11616.83
CAR00349,Hyundai,Creta,2022,Petrol,Manual,43917,1,1497,21.1,86,5,Dealer,157816090,3,10979.25
CAR00350,Hyundai,Grand i10,2016,Diesel,Manual,141072,1,1197,19.4,52,5,Dealer,39533680,9,14107.2
CAR00351,Mahindra,XUV700,2024,Diesel,Automatic,27029,1,1997,21.6,175,5,Individual,386530490,1,13514.5
CAR00352,Maruti,Dzire,2014,CNG,Automatic,165343,1,1197,19.8,47,5,Dealer,34307730,11,13778.58
CAR00353,Tata,Nexon,2016,Diesel,Manual,122589,1,1199,11.2,81,5,Individual,48401930,9,12258.9
CAR00354,Toyota,Fortuner,2016,Petrol,Manual,130358,1,2755,15.8,187,5,Individual,163878230,9,13035.8
CAR00355,Skoda,Octavia,2021,Petrol,Automatic,47155,2,1984,16.1,182,5,Dealer,283383860,4,9431
CAR00356,Skoda,Octavia,2014,Diesel,Manual,98452,1,1984,19.4,193,7,Individual,122218450,11,8204.33
CAR00357,Hyundai,Verna,2014,Petrol,Manual,80915,2,1497,18.9,66,5,Individual,57720860,11,6742.92
CAR00358,Renault,Triber,2020,Petrol,Manual,89035,1,999,22.5,60,7,Individual,53592730,5,14839.17
CAR00359,Maruti,Swift,2025,CNG,Automatic,21534,1,1197,21.1,50,5,Individual,118391090,0,21534
CAR00360,Volkswagen,Vento,2020,Diesel,Manual,83950,1,1498,16.3,91,7,Individual,92860980,5,13991.67
CAR00361,Renault,Duster,2019,Diesel,Manual,58433,2,1498,18.7,93,7,Dealer,82205400,6,8347.57
CAR00362,Renault,Triber,2021,Petrol,Automatic,56016,2,999,19.4,62,5,Individual,87058570,4,11203.2
CAR00363,Tata,Harrier,2020,Petrol,Manual,71603,1,1956,17.2,115,5,Dealer,146403360,5,11933.83
CAR00364,Renault,Triber,2018,Petrol,Manual,134436,1,999,15.1,61,5,Individual,60561360,7,16804.5
CAR00365,Hyundai,Creta,2021,Diesel,Manual,72671,2,1497,20.9,112,5,Individual,126984980,4,14534.2
CAR00366,Mahindra,XUV500,2014,Petrol,Automatic,100863,1,2179,14.1,77,5,Individual,81656490,11,8405.25
CAR00367,Toyota,Innova,2016,Petrol,Manual,146236,1,2393,14.9,102,5,Individual,117675170,9,14623.6
CAR00368,Honda,Jazz,2022,Petrol,Automatic,36927,1,1199,18.7,51,5,Dealer,132853700,3,9231.75
CAR00369,Maruti,Brezza,2018,Diesel,Manual,19600,1,1462,16.9,77,5,Dealer,90783710,7,2450
CAR00370,Volkswagen,Vento,2014,Diesel,Manual,217524,2,1498,18.2,74,5,Individual,27507060,11,18127
CAR00371,Honda,WR-V,2015,Petrol,Automatic,112016,2,1498,17.5,70,5,Individual,46872430,10,10183.27
CAR00372,Kia,Carens,2024,Petrol,Manual,41466,2,1497,17.4,120,5,Individual,246164950,1,20733
CAR00373,Toyota,Fortuner,2017,Petrol,Manual,78719,1,2755,14.6,239,7,Individual,235655100,8,8746.56
CAR00374,Honda,City,2014,Petrol,Automatic,112378,1,1498,18.5,78,5,Individual,64654150,11,9364.83
CAR00375,Renault,Triber,2022,Diesel,Manual,47964,1,999,16.5,62,5,Individual,106620400,3,11991
CAR00376,Maruti,Brezza,2020,Petrol,Manual,77584,1,1462,22.5,85,5,Dealer,91526230,5,12930.67
CAR00377,Volkswagen,Polo,2019,Diesel,Automatic,85959,1,999,18.1,59,5,Individual,68700770,6,12279.86
CAR00378,Volkswagen,Vento,2024,Diesel,Manual,33457,2,1498,21.1,66,5,Dealer,154504200,1,16728.5
CAR00379,Honda,Amaze,2017,Electric,Manual,87361,1,1199,24.7,59,5,Individual,53932830,8,9706.78
CAR00380,Tata,Harrier,2020,CNG,Manual,74203,1,1956,19.9,149,7,Individual,159064770,5,12367.17
CAR00381,Maruti,Baleno,2022,Petrol,Manual,32802,1,1197,14.6,53,5,Dealer,94976630,3,8200.5
CAR00382,Skoda,Octavia,2021,Petrol,Automatic,80546,1,1984,19.7,165,5,Individual,278915250,4,16109.2
CAR00383,Skoda,Kushaq,2016,Petrol,Manual,67586,1,1498,13.2,99,5,Individual,91620470,9,6758.6
CAR00384,Tata,Altroz,2022,Diesel,Automatic,51059,1,1199,15.5,66,5,Individual,115488840,3,12764.75
CAR00385,Maruti,Swift,2022,Petrol,Automatic,40985,1,1197,19.3,45,5,Dealer,120092730,3,10246.25
CAR00386,Hyundai,i10,2015,Petrol,Automatic,213434,1,1197,16.9,45,5,Individual,22800760,10,19403.09
CAR00387,Maruti,Baleno,2015,Petrol,Manual,153921,2,1197,15.4,45,5,Individual,40076700,10,13992.82
CAR00388,Renault,Triber,2022,Petrol,Manual,49488,1,999,16,58,5,Individual,94088950,3,12372
CAR00389,Renault,Duster,2015,Diesel,Automatic,167043,2,1498,16.9,69,5,Individual,46832150,10,15185.73
CAR00390,Hyundai,i10,2024,Diesel,Manual,27504,1,1197,25.8,47,7,Individual,94087430,1,13752
CAR00391,Volkswagen,Polo,2015,Diesel,Automatic,144617,1,999,22.4,63,5,Individual,46123070,10,13147
CAR00392,Hyundai,i20,2025,CNG,Automatic,29099,1,1197,18.5,60,7,Individual,182548960,0,29099
CAR00393,Honda,WR-V,2022,Petrol,Manual,52840,3,1498,16.6,62,5,Individual,97358280,3,13210
CAR00394,Mahindra,Bolero,2019,Petrol,Manual,86677,1,1493,19.3,67,7,Dealer,96860670,6,12382.43
CAR00395,Volkswagen,Taigun,2017,Petrol,Manual,59179,1,1498,14.6,90,5,Dealer,101440050,8,6575.44
CAR00396,Renault,Kwid,2018,Diesel,Manual,139883,3,999,17.6,46,5,Individual,34988310,7,17485.38
CAR00397,Maruti,Celerio,2022,Diesel,Manual,39345,3,998,18.4,45,5,Individual,62192510,3,9836.25
CAR00398,Hyundai,Venue,2023,Petrol,Manual,8140,1,1197,14.9,90,5,Individual,170726970,2,2713.33
CAR00399,Tata,Safari,2016,Electric,Automatic,94405,2,1956,25.8,142,5,Individual,133363850,9,9440.5
CAR00400,Honda,WR-V,2020,Petrol,Manual,57882,1,1498,15.4,66,5,Individual,101228200,5,9647
CAR00401,Skoda,Octavia,2025,Petrol,Manual,19225,1,1984,17.2,177,5,Dealer,534670450,0,19225
CAR00402,Volkswagen,Taigun,2017,Diesel,Automatic,123278,1,1498,19.7,121,5,Individual,108560870,8,13697.56
CAR00403,Honda,Jazz,2022,CNG,Automatic,58300,3,1199,25.8,53,5,Individual,80356130,3,14575
CAR00404,Skoda,Slavia,2016,Diesel,Automatic,46993,1,1498,19,112,5,Dealer,121075410,9,4699.3
CAR00405,Toyota,Innova,2024,Electric,Manual,15401,2,2393,28.9,139,5,Individual,236461270,1,7700.5
CAR00406,Mahindra,XUV700,2016,Petrol,Automatic,117156,1,1997,16.4,162,5,Individual,132210930,9,11715.6
CAR00407,Toyota,Glanza,2017,Diesel,Automatic,93465,1,1197,18.6,58,5,Dealer,60454390,8,10385
CAR00408,Hyundai,Verna,2019,CNG,Automatic,115392,1,1497,23.8,73,5,Individual,94864910,6,16484.57
CAR00409,Skoda,Slavia,2018,Petrol,Manual,69253,2,1498,23.3,112,5,Individual,99563800,7,8656.62
CAR00410,Maruti,Brezza,2016,Petrol,Manual,180072,2,1462,16.7,58,7,Individual,39230440,9,18007.2
CAR00411,Hyundai,i20,2021,Electric,Manual,60223,2,1197,26.2,74,5,Individual,93030650,4,12044.6
CAR00412,Tata,Altroz,2014,Petrol,Manual,210413,2,1199,20,60,5,Individual,29769390,11,17534.42
CAR00413,Tata,Harrier,2025,Petrol,Manual,14301,1,1956,15.2,117,5,Dealer,322752240,0,14301
CAR00414,Hyundai,i10,2014,CNG,Automatic,116857,3,1197,20.9,45,7,Dealer,30632370,11,9738.08
CAR00415,Maruti,Wagon R,2018,CNG,Manual,94747,1,1197,20.9,45,5,Individual,41958650,7,11843.38
CAR00416,Kia,Seltos,2025,Electric,Automatic,19854,1,1497,19.4,99,5,Dealer,285813200,0,19854
CAR00417,Skoda,Kushaq,2015,CNG,Manual,131506,1,1498,21.5,106,7,Dealer,78909470,10,11955.09
CAR00418,Hyundai,Creta,2014,Petrol,Automatic,151247,1,1497,17.7,114,5,Individual,60957130,11,12603.92
CAR00419,Tata,Harrier,2022,CNG,Manual,67340,1,1956,22.1,131,5,Individual,232029330,3,16835
CAR00420,Mahindra,Thar,2014,Petrol,Manual,101916,1,1997,17.7,96,5,Individual,70744220,11,8493
CAR00421,Skoda,Octavia,2024,Diesel,Manual,30050,1,1984,17.3,188,5,Individual,299292180,1,15025
CAR00422,Kia,Carens,2019,Petrol,Automatic,59226,2,1497,24.8,115,7,Dealer,135809530,6,8460.86
CAR00423,Volkswagen,Polo,2024,Diesel,Manual,43287,2,999,20,45,5,Dealer,110706350,1,21643.5
CAR00424,Mahindra,XUV700,2016,Diesel,Manual,130038,1,1997,23.2,130,5,Dealer,136766940,9,13003.8
CAR00425,Toyota,Fortuner,2015,CNG,Automatic,161101,3,2755,22.3,308,7,Individual,127131850,10,14645.55
CAR00426,Hyundai,Creta,2025,Petrol,Manual,19838,1,1497,19.1,94,5,Individual,250657500,0,19838
CAR00427,Renault,Triber,2023,Petrol,Manual,46309,1,999,15.2,57,5,Individual,116827580,2,15436.33
CAR00428,Renault,Kwid,2024,Petrol,Manual,34491,2,999,17.2,45,5,Individual,79165020,1,17245.5
CAR00429,Maruti,Swift,2017,Petrol,Manual,59000,1,1197,16.2,45,5,Individual,55968870,8,6555.56
CAR00430,Volkswagen,Virtus,2018,Diesel,Manual,84647,2,1498,17.6,81,5,Individual,103913850,7,10580.88
CAR00431,Maruti,Celerio,2020,Petrol,Manual,31754,1,998,18.3,45,5,Dealer,69951730,5,5292.33
CAR00432,Volkswagen,Polo,2019,Diesel,Manual,105181,1,999,18.6,51,7,Individual,64645030,6,15025.86
CAR00433,Renault,Kwid,2016,Petrol,Manual,163480,1,999,13.2,45,5,Individual,26373520,9,16348
CAR00434,Hyundai,Grand i10,2018,Petrol,Automatic,42856,3,1197,16.6,45,7,Individual,43525960,7,5357
CAR00435,Toyota,Glanza,2021,Diesel,Automatic,59533,1,1197,18.1,48,5,Dealer,96829320,4,11906.6
CAR00436,Hyundai,i10,2014,Petrol,Manual,134501,1,1197,20.1,45,7,Individual,23600850,11,11208.42
CAR00437,Mahindra,Scorpio,2018,Petrol,Manual,41783,1,2179,13.2,144,5,Individual,141128580,7,5222.88
CAR00438,Skoda,Rapid,2017,Petrol,Manual,132851,1,1498,16,58,5,Individual,51314630,8,14761.22
CAR00439,Maruti,Wagon R,2014,Petrol,Automatic,147539,1,1197,15.2,45,5,Individual,27874140,11,12294.92
CAR00440,Honda,Jazz,2015,Diesel,Manual,208345,2,1199,21.5,71,5,Individual,28733700,10,18940.45
CAR00441,Skoda,Slavia,2019,Petrol,Manual,99533,1,1498,15.9,96,7,Dealer,133095950,6,14219
CAR00442,Honda,Jazz,2015,Petrol,Manual,94470,1,1199,20.6,83,7,Individual,50353800,10,8588.18
CAR00443,Hyundai,i10,2018,Diesel,Manual,93223,1,1197,19.2,45,5,Individual,30483410,7,11652.88
CAR00444,Toyota,Urban Cruiser,2020,Petrol,Automatic,100519,1,1462,19,74,5,Individual,83707920,5,16753.17
CAR00445,Mahindra,XUV700,2024,Diesel,Manual,26411,2,1997,22.6,149,5,Individual,237471880,1,13205.5
CAR00446,Kia,Sonet,2015,Petrol,Manual,164207,2,1197,13.9,86,5,Dealer,43549520,10,14927.91
CAR00447,Honda,Jazz,2019,CNG,Manual,24586,1,1199,20.3,54,7,Dealer,81328740,6,3512.29
CAR00448,Skoda,Kushaq,2015,Petrol,Manual,189402,1,1498,18.8,99,5,Individual,61106470,10,17218.36
CAR00449,Mahindra,Scorpio,2019,Petrol,Manual,95991,1,2179,18.1,152,5,Individual,154880590,6,13713
CAR00450,Tata,Punch,2019,CNG,Automatic,27569,2,1199,17.1,57,7,Individual,80568170,6,3938.43
CAR00451,Skoda,Kushaq,2023,Diesel,Manual,36094,3,1498,21.4,99,5,Individual,165200250,2,12031.33
CAR00452,Skoda,Slavia,2019,Diesel,Manual,32480,2,1498,19.4,96,5,Individual,130635450,6,4640
CAR00453,Toyota,Urban Cruiser,2025,CNG,Manual,15537,1,1462,21.4,55,5,Dealer,178424250,0,15537
CAR00454,Maruti,Ertiga,2015,Petrol,Manual,157561,1,1462,16.8,87,5,Dealer,43844020,10,14323.73
CAR00455,Mahindra,XUV700,2014,CNG,Automatic,126559,3,1997,11.5,153,5,Individual,101714790,11,10546.58
CAR00456,Mahindra,XUV500,2014,Diesel,Manual,193047,1,2179,20.9,111,5,Dealer,54651980,11,16087.25
CAR00457,Hyundai,i20,2018,Petrol,Manual,93646,1,1197,19.3,62,5,Individual,74847080,7,11705.75
CAR00458,Kia,Sonet,2016,Petrol,Manual,118264,2,1197,16.2,70,5,Individual,48033710,9,11826.4
CAR00459,Renault,Duster,2015,Petrol,Automatic,168077,2,1498,13,64,5,Individual,36623640,10,15279.73
CAR00460,Hyundai,i10,2016,CNG,Automatic,103480,1,1197,19.4,45,7,Individual,31460200,9,10348
CAR00461,Volkswagen,Virtus,2025,Petrol,Manual,23943,1,1498,20.5,94,5,Individual,262869560,0,23943
CAR00462,Hyundai,i20,2023,Petrol,Manual,33326,2,1197,16.3,66,5,Dealer,129285690,2,11108.67
CAR00463,Volkswagen,Taigun,2014,Diesel,Automatic,130554,1,1498,19.4,106,5,Individual,74311470,11,10879.5
CAR00464,Toyota,Fortuner,2024,Diesel,Automatic,35382,2,2755,18.3,212,7,Individual,533501190,1,17691
CAR00465,Maruti,Baleno,2016,Petrol,Manual,102256,1,1197,18.4,53,5,Individual,50917340,9,10225.6
CAR00466,Skoda,Slavia,2018,Diesel,Automatic,62787,2,1498,15.3,105,5,Individual,113665030,7,7848.38
CAR00467,Hyundai,i20,2017,Petrol,Manual,82144,2,1197,16.9,60,5,Individual,63260310,8,9127.11
CAR00468,Mahindra,XUV700,2018,CNG,Manual,36360,1,1997,24.3,192,5,Individual,221927600,7,4545
CAR00469,Hyundai,Grand i10,2023,Petrol,Manual,54013,1,1197,14.7,47,5,Individual,75305360,2,18004.33
CAR00470,Skoda,Kushaq,2022,Petrol,Manual,40912,1,1498,16.7,102,5,Individual,177968630,3,10228
CAR00471,Volkswagen,Taigun,2021,Diesel,Manual,61494,2,1498,22.5,100,7,Individual,126720120,4,12298.8
